sim_time_s,train_id,block_mode,fixed_block_id,fixed_block_occupants,pos_m,reported_pos_m,safe_front_m,safe_rear_m,position_error_m,position_uncertainty_m,speed_kmh,vital_speed_kmh,eoa_m,svl_m,stop_target_m,distance_to_eoa_m,distance_to_train_ahead_m,constraint_type,constraint_target_speed_kmh,distance_to_constraint_m,psr_kmh,next_limit_kmh,next_limit_dist_m,gradient,curve_mode,p_kmh,w_kmh,sbi_kmh,sbd_kmh,ebi_kmh,ebd_kmh,raw_p_kmh,raw_w_kmh,raw_sbi_kmh,raw_ebi_kmh,over_p_kmh,over_w_kmh,over_sbi_kmh,over_ebi_kmh,over_ebd_kmh,atp_state,atp_action,atp_alert,atp_brake,service_brake_latch,emergency_brake_latch,trip_mode,last_eoa_reason,safe_packet_valid,safe_packet_age_s,dcs_muted,drive_mode,ato_state,ato_profile_phase,ato_target_speed_kmh,ato_traction_command,ato_brake_command,ato_brake_mode,runtime_accel_ms2,runtime_traction_force_n,runtime_brake_force_n,station_state,station_lane,station_reject_reason,active_stop,commanded_stop,door_authorized,dwell_remaining_s,departure_hold,faults
7.099999999999991,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.099999999999991,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_1,fixed_block,FB1.1,,-88.26588356379946,-87.9653612700081,-83.9653612700081,-151.9653612700081,0.8,4.0,18.114529197520962,17.500000000000004,459.0,460.0,459.25,541.9653612700081,,STOP,0.0,541.9653612700081,80.0,50.0,887.9653612700081,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,25.427383030916044,1.0,0.0,none,0.7407320778339153,290566.68712981674,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.19999999999999,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.19999999999999,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_1,fixed_block,FB1.1,,-87.75900251397721,-87.46588356379947,-83.46588356379947,-151.46588356379948,0.8,4.0,18.38090638968138,17.500000000000004,459.0,460.0,459.25,541.4658835637995,,STOP,0.0,541.4658835637995,80.0,50.0,887.4658835637995,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,25.765530491733664,1.0,0.0,none,0.739936644890051,290333.4098580087,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.29999999999999,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.29999999999999,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_1,fixed_block,FB1.1,,-87.24472607169551,-86.95900251397721,-82.95900251397721,-150.95900251397723,0.8,4.0,18.646997454601124,17.500000000000004,459.0,460.0,459.25,540.9590025139772,,STOP,0.0,540.9590025139772,80.0,50.0,886.9590025139772,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,26.103406549374366,1.0,0.0,none,0.7391418469992835,290100.3830903067,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.39999999999999,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.39999999999999,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_1,fixed_block,FB1.1,,-86.72306218175788,-86.44472607169551,-82.44472607169551,-150.44472607169553,0.8,4.0,18.912802620907897,18.500000000000004,459.0,460.0,459.25,540.4447260716955,,STOP,0.0,540.4447260716955,80.0,50.0,886.4447260716955,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,26.441011495364016,1.0,0.0,none,0.7383476841854778,289867.6066267149,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.499999999999989,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.499999999999989,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_1,fixed_block,FB1.1,,-86.19401878261698,-85.92306218175789,-81.92306218175789,-149.92306218175787,0.8,4.0,19.178322117237443,18.500000000000004,459.0,460.0,459.25,539.9230621817579,,STOP,0.0,539.9230621817579,80.0,50.0,885.9230621817579,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,26.778345620995545,1.0,0.0,none,0.7375541564709626,289635.08026722976,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.599999999999989,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_6,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.599999999999989,SRC_7,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.699999999999989,SRC_1,fixed_block,FB1.1,,-85.65760380637434,-85.39401878261698,-81.39401878261698,-149.39401878261697,0.8,4.0,19.443556172233,18.500000000000004,459.0,460.0,459.25,539.394018782617,,STOP,0.0,539.394018782617,80.0,50.0,885.394018782617,0.02,TARGET,80.0,80.49999999999999,81.49999999999999,81.99999999999999,82.5,83.0,80.0,80.49999999999999,81.49999999999999,82.5,0.0,0.0,0.0,0.0,0.0,ATP_OK,,OK,NONE,False,False,False,FIXED_BLOCK,True,0.0,False,ATO,ATO_LK,LK,27.115409217328928,1.0,0.0,none,0.7367612638765357,289402.8038118407,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,False,OK
7.699999999999989,SRC_2,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.699999999999989,SRC_3,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.699999999999989,SRC_4,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
7.699999999999989,SRC_5,fixed_block,FB1.1,,-105.0,-105.0,-104.8,-165.2,0.0,0.2,0.0,0.0,-98.8,-97.8,-98.55,5.0,,STOP,0.0,5.0,0.0,50.0,905.0,0.02,RELEASE,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP_STANDSTILL,,DEPARTURE HOLD,HOLD,False,False,False,SAFETY_RESTRICTION,True,0.0,False,ATO,ATO_HOLD,HC,0.0,0.0,1.0,service,0.0,0.0,0.0,COMPLETED_STOP,,,STATION_1000,False,False,0.0,True,OK
