sim_time,train_id,event,reason,pos_m,speed_kmh,distance_to_eoa_m,collision_partner_id,collision_overlap_m,collision_gap_m,atp_state,ato_state,ato_profile_phase
267.8999999999924,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.1472699823742,25.41998221803695,190.13891152857286,,,,,,
267.8999999999924,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.1472699823742,25.41998221803695,190.13891152857286,,,,,,
267.99999999999244,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.8546501393384,25.511389083397358,189.3984347067069,,,,,,
267.99999999999244,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.8546501393384,25.511389083397358,189.3984347067069,,,,,,
268.09999999999246,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1809.5649442955403,25.62979016314137,188.6556855418944,,,,,,
268.09999999999246,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1809.5649442955403,25.62979016314137,188.6556855418944,,,,,,
268.1999999999925,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1810.278902266346,25.775183734863788,187.9098766778825,,,,,,
268.1999999999925,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1810.278902266346,25.775183734863788,187.9098766778825,,,,,,
268.2999999999925,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1810.9972738191304,25.94756806561522,187.16022080853645,,,,,,
268.2999999999925,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1810.9972738191304,25.94756806561522,187.16022080853645,,,,,,
268.39999999999253,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1811.720808672951,26.1469414094751,186.40593067811278,,,,,,
268.39999999999253,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1811.720808672951,26.1469414094751,186.40593067811278,,,,,,
268.49999999999255,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1812.450256498154,26.373302005125414,185.6462190816012,,,,,,
268.49999999999255,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1812.450256498154,26.373302005125414,185.6462190816012,,,,,,
268.5999999999926,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1813.1863669159115,26.626648073425116,184.880298865138,,,,,,
268.5999999999926,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1813.1863669159115,26.626648073425116,184.880298865138,,,,,,
268.6999999999926,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1813.929889497695,26.90697781498522,184.10738292649262,,,,,,
268.6999999999926,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1813.929889497695,26.90697781498522,184.10738292649262,,,,,,
268.7999999999926,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1814.6815737646775,27.21428940774464,183.32668421561993,,,,,,
268.7999999999926,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1814.6815737646775,27.21428940774464,183.32668421561993,,,,,,
268.89999999999264,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1815.4421691870705,27.548581004546744,182.53741573528828,,,,,,
268.89999999999264,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1815.4421691870705,27.548581004546744,182.53741573528828,,,,,,
268.99999999999267,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1816.2123817925174,27.90672658762504,181.73879054177564,,,,,,
268.99999999999267,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1816.2123817925174,27.90672658762504,181.73879054177564,,,,,,
269.0999999999927,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1816.9925374909376,28.264483698631313,180.93761820748273,,,,,,
