sim_time,train_id,event,reason,pos_m,speed_kmh,distance_to_eoa_m,collision_partner_id,collision_overlap_m,collision_gap_m,atp_state,ato_state,ato_profile_phase
263.99999999999153,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1807.5618084325342,25.476287450812155,190.76494985575346,,,,,,
263.99999999999153,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1807.5618084325342,25.476287450812155,190.76494985575346,,,,,,
264.09999999999155,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.2710392548856,25.588331758492988,190.02313177971996,,,,,,
264.09999999999155,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.2710392548856,25.588331758492988,190.02313177971996,,,,,,
264.1999999999916,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.9837573205039,25.727368966011994,189.2784394162511,,,,,,
264.1999999999916,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.9837573205039,25.727368966011994,189.2784394162511,,,,,,
264.2999999999916,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1809.7007124081354,25.893397343455554,188.5300854473519,,,,,,
264.2999999999916,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1809.7007124081354,25.893397343455554,188.5300854473519,,,,,,
264.3999999999916,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1810.4226542483016,26.086415148510305,187.77728260533877,,,,,,
264.3999999999916,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1810.4226542483016,26.086415148510305,187.77728260533877,,,,,,
264.49999999999164,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1811.1503325229203,26.306420624036704,187.01924367316428,,,,,,
264.49999999999164,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1811.1503325229203,26.306420624036704,187.01924367316428,,,,,,
264.59999999999167,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1811.8844968648602,26.55341199564327,186.25518148481456,,,,,,
264.59999999999167,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1811.8844968648602,26.55341199564327,186.25518148481456,,,,,,
264.6999999999917,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1812.6258968574284,26.827387469261517,185.48430892577767,,,,,,
264.6999999999917,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1812.6258968574284,26.827387469261517,185.48430892577767,,,,,,
264.7999999999917,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1813.3752820337893,27.12834522872162,184.70583893358116,,,,,,
264.7999999999917,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1813.3752820337893,27.12834522872162,184.70583893358116,,,,,,
264.89999999999173,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1814.1334018763177,27.4562834333288,183.91898449840232,,,,,,
264.89999999999173,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1814.1334018763177,27.4562834333288,183.91898449840232,,,,,,
264.99999999999176,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1814.901005815884,27.811200215440415,183.12295866374734,,,,,,
264.99999999999176,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1814.901005815884,27.811200215440415,183.12295866374734,,,,,,
265.0999999999918,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1815.6785094432594,28.169060955588176,182.31697452720277,,,,,,
265.0999999999918,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1815.6785094432594,28.169060955588176,182.31697452720277,,,,,,
265.1999999999918,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1816.465948254146,28.5265334282595,181.50059571845873,,,,,,
265.1999999999918,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1816.465948254146,28.5265334282595,181.50059571845873,,,,,,
265.2999999999918,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1817.2633114672142,28.88361791265003,180.68405174585405,,,,,,
265.2999999999918,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1817.2633114672142,28.88361791265003,180.68405174585405,,,,,,
265.39999999999185,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1818.0705883088915,29.240314688114836,179.8866885327859,,,,,,
265.39999999999185,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1818.0705883088915,29.240314688114836,179.8866885327859,,,,,,
