sim_time,train_id,event,reason,pos_m,speed_kmh,distance_to_eoa_m,collision_partner_id,collision_overlap_m,collision_gap_m,atp_state,ato_state,ato_profile_phase
272.39999999999344,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1807.5618084325342,25.476287450812155,190.76494985575346,,,,,,
272.39999999999344,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1807.5618084325342,25.476287450812155,190.76494985575346,,,,,,
272.49999999999346,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.2710392548856,25.588331758492988,190.02313177971996,,,,,,
272.49999999999346,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.2710392548856,25.588331758492988,190.02313177971996,,,,,,
272.5999999999935,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1808.9837573205039,25.727368966011994,189.2784394162511,,,,,,
272.5999999999935,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1808.9837573205039,25.727368966011994,189.2784394162511,,,,,,
272.6999999999935,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1809.7007124081354,25.893397343455554,188.5300854473519,,,,,,
272.6999999999935,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1809.7007124081354,25.893397343455554,188.5300854473519,,,,,,
272.79999999999353,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1810.4226542483016,26.086415148510305,187.77728260533877,,,,,,
272.79999999999353,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1810.4226542483016,26.086415148510305,187.77728260533877,,,,,,
272.89999999999355,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1811.1503325229203,26.306420624036704,187.01924367316428,,,,,,
272.89999999999355,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1811.1503325229203,26.306420624036704,187.01924367316428,,,,,,
272.9999999999936,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1811.8844968648602,26.55341199564327,186.25518148481456,,,,,,
272.9999999999936,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1811.8844968648602,26.55341199564327,186.25518148481456,,,,,,
273.0999999999936,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1812.6258968574284,26.827387469261517,185.48430892577767,,,,,,
273.0999999999936,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1812.6258968574284,26.827387469261517,185.48430892577767,,,,,,
273.1999999999936,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1813.3752820337893,27.12834522872162,184.70583893358116,,,,,,
273.1999999999936,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1813.3752820337893,27.12834522872162,184.70583893358116,,,,,,
273.29999999999364,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1814.1334018763177,27.4562834333288,183.91898449840232,,,,,,
273.29999999999364,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1814.1334018763177,27.4562834333288,183.91898449840232,,,,,,
273.39999999999367,T01,STATION_EVENT,STOP_TARGET_ASSIGNED,1814.901005815884,27.811200215440415,183.12295866374734,,,,,,
273.39999999999367,T01,STATION_EVENT,RECEIVE_ROUTE_ASSIGNED,1814.901005815884,27.811200215440415,183.12295866374734,,,,,,
